patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
5,24,24,28.28,31,13688,441.5483870967742,83467
5,25,25,29.7,28,14355,512.6785714285714,88233
5,26,26,31.11,19,10075,530.2631578947369,102497
5,27,27,32.53,22,11419,519.0454545454545,103353
5,28,28,33.94,20,8626,431.3,95474
5,29,29,35.36,23,19181,833.9565217391304,101200
5,30,30,36.77,22,12466,566.6363636363636,102405
5,31,31,38.18,28,19683,702.9642857142857,97025
5,32,32,39.6,22,19744,897.4545454545455,110484
5,33,33,41.01,16,8483,530.1875,107105
5,34,34,42.43,19,13897,731.421052631579,106705
5,35,35,43.84,14,10611,757.9285714285714,109246
5,36,36,45.25,8,9451,1181.375,111795
5,37,37,46.67,14,14379,1027.0714285714287,106835
5,38,38,48.08,17,17588,1034.5882352941176,110427
5,39,39,49.5,14,12983,927.3571428571429,99619
5,40,40,50.91,10,4930,493.0,119214
5,41,41,52.33,15,16678,1111.8666666666666,110933
5,42,42,53.74,18,15484,860.2222222222222,113682
5,43,43,55.15,17,12415,730.2941176470588,104939
5,44,44,56.57,18,12201,677.8333333333334,100550
5,45,45,57.98,11,9413,855.7272727272727,111069
5,46,46,59.4,10,13274,1327.4,127142
5,47,47,60.81,17,12974,763.1764705882352,124797
5,48,48,62.23,16,16598,1037.375,121855
5,49,49,63.64,15,16085,1072.3333333333333,110706
5,50,50,65.05,12,11904,992.0,115078
5,51,51,66.47,10,16241,1624.1,130959
5,52,52,67.88,8,8679,1084.875,118168
5,53,53,69.3,11,13584,1234.909090909091,119533
5,54,54,70.71,8,9780,1222.5,117984
5,55,55,72.12,5,8400,1680.0,123817
5,56,56,73.54,12,14041,1170.0833333333333,112252
5,57,57,74.95,5,3688,737.6,117322
5,58,58,76.37,7,5815,830.7142857142857,118459
5,59,59,77.78,5,5382,1076.4,126487
5,60,60,79.2,8,8780,1097.5,125037
5,61,61,80.61,10,10632,1063.2,126674
5,62,62,82.02,6,5080,846.6666666666666,119524
5,63,63,83.44,5,8142,1628.4,118909
5,64,64,84.85,5,7400,1480.0,117131
5,65,65,86.27,7,7561,1080.142857142857,120258
5,66,66,87.68,6,11434,1905.6666666666667,121401
5,67,67,89.1,9,9653,1072.5555555555557,116297
5,68,68,90.51,12,16137,1344.75,122619
5,69,69,91.92,9,9120,1013.3333333333334,131879
5,70,70,93.34,4,5700,1425.0,134319
5,71,71,94.75,4,2460,615.0,117299
5,72,72,96.17,3,7655,2551.6666666666665,135773
5,73,73,97.58,3,3168,1056.0,135141
5,74,74,98.99,3,2621,873.6666666666666,112790
5,75,75,100.41,2,2821,1410.5,113787
5,76,76,101.82,6,8001,1333.5,119832
5,77,77,103.24,2,1356,678.0,149071
5,78,78,104.65,4,6789,1697.25,123200
5,79,79,106.07,2,3233,1616.5,120488
5,80,80,107.48,2,3009,1504.5,123776
5,81,81,108.89,0,0,0.0,115389
5,82,82,110.31,1,272,272.0,123974
5,83,83,111.72,1,1027,1027.0,119252
5,84,84,113.14,4,5741,1435.25,128096
5,85,85,114.55,2,4024,2012.0,121486
5,86,86,115.97,2,2030,1015.0,132168
5,87,87,117.38,0,0,0.0,121679
5,88,88,118.79,3,4451,1483.6666666666667,140306
5,89,89,120.21,2,1106,553.0,123538
5,90,90,121.62,1,1141,1141.0,130161
5,91,91,123.04,1,1062,1062.0,124277
5,92,92,124.45,1,703,703.0,130957
5,93,93,125.87,1,1731,1731.0,123326
5,94,94,127.28,1,1710,1710.0,137917
5,95,95,128.69,1,1488,1488.0,126191
5,96,96,130.11,0,0,0.0,139578
5,97,97,131.52,0,0,0.0,135950
5,98,98,132.94,1,1114,1114.0,142262
5,99,99,134.35,0,0,0.0,132656
6,7,7,2.83,68,15676,230.52941176470588,47401
6,8,8,4.24,60,9467,157.78333333333333,49599
6,9,9,5.66,50,6740,134.8,53662
6,10,10,7.07,48,10846,225.95833333333334,63269
6,11,11,8.49,50,14797,295.94,63441
6,12,12,9.9,53,15795,298.0188679245283,67507
6,13,13,11.31,39,8714,223.43589743589743,84498
6,14,14,12.73,47,14656,311.82978723404256,68830
6,15,15,14.14,42,13135,312.73809523809524,77703
6,16,16,15.56,40,21032,525.8,82658
6,17,17,16.97,34,17038,501.11764705882354,84514
6,18,18,18.38,35,10249,292.8285714285714,73308
6,19,19,19.8,39,22360,573.3333333333334,93438
6,20,20,21.21,23,11906,517.6521739130435,91372
6,21,21,22.63,33,8468,256.6060606060606,77424
6,22,22,24.04,28,10339,369.25,77698
6,23,23,25.46,30,10159,338.6333333333333,86171
6,24,24,26.87,37,22361,604.3513513513514,93623
6,25,25,28.28,30,12388,412.93333333333334,77620
6,26,26,29.7,28,12230,436.7857142857143,97886
6,27,27,31.11,23,9678,420.7826086956522,90240
6,28,28,32.53,25,13181,527.24,96066
6,29,29,33.94,21,15789,751.8571428571429,97430
6,30,30,35.36,17,8300,488.2352941176471,99304
6,31,31,36.77,20,8246,412.3,98315
6,32,32,38.18,24,11684,486.8333333333333,88436
6,33,33,39.6,18,13251,736.1666666666666,113093
6,34,34,41.01,16,10115,632.1875,112352
6,35,35,42.43,24,16772,698.8333333333334,113961
6,36,36,43.84,14,6511,465.07142857142856,96469
6,37,37,45.25,21,24974,1189.2380952380952,110013
6,38,38,46.67,23,17067,742.0434782608696,101500
6,39,39,48.08,19,14481,762.1578947368421,116876
6,40,40,49.5,16,15885,992.8125,115999
6,41,41,50.91,25,18883,755.32,116511
6,42,42,52.33,12,11546,962.1666666666666,124819
6,43,43,53.74,14,13554,968.1428571428571,123664
6,44,44,55.15,12,9089,757.4166666666666,129504
6,45,45,56.57,9,7856,872.8888888888889,100402
6,46,46,57.98,10,10455,1045.5,110676
6,47,47,59.4,10,6362,636.2,107907
6,48,48,60.81,10,12114,1211.4,113126
6,49,49,62.23,10,9405,940.5,114244
6,50,50,63.64,10,6955,695.5,111865
6,51,51,65.05,12,22178,1848.1666666666667,132156
6,52,52,66.47,13,20253,1557.923076923077,137242
6,53,53,67.88,13,16797,1292.076923076923,120332
6,54,54,69.3,9,10058,1117.5555555555557,115143
6,55,55,70.71,12,10946,912.1666666666666,122068
6,56,56,72.12,11,10277,934.2727272727273,107985
6,57,57,73.54,6,6153,1025.5,115926
6,58,58,74.95,9,8703,967.0,123756
6,59,59,76.37,9,10120,1124.4444444444443,127541
6,60,60,77.78,9,7027,780.7777777777778,111162
6,61,61,79.2,4,2735,683.75,124687
6,62,62,80.61,7,6590,941.4285714285714,121743
6,63,63,82.02,4,3855,963.75,119362
6,64,64,83.44,6,5898,983.0,117048
6,65,65,84.85,3,5095,1698.3333333333333,117332
6,66,66,86.27,7,11804,1686.2857142857142,125832
6,67,67,87.68,13,18668,1436.0,119217
6,68,68,89.1,3,5235,1745.0,119736
6,69,69,90.51,6,11052,1842.0,120055
6,70,70,91.92,6,8198,1366.3333333333333,117091
6,71,71,93.34,3,3981,1327.0,137147
6,72,72,94.75,4,6827,1706.75,135243
6,73,73,96.17,3,5323,1774.3333333333333,117528
6,74,74,97.58,4,9804,2451.0,133633
6,75,75,98.99,6,7462,1243.6666666666667,127728
6,76,76,100.41,4,3857,964.25,138296
6,77,77,101.82,1,1296,1296.0,142565
6,78,78,103.24,3,3555,1185.0,119738
6,79,79,104.65,4,6622,1655.5,124747
6,80,80,106.07,3,3881,1293.6666666666667,128580
6,81,81,107.48,3,8755,2918.3333333333335,129827
6,82,82,108.89,3,4155,1385.0,130416
6,83,83,110.31,4,2868,717.0,121727
6,84,84,111.72,3,4136,1378.6666666666667,120983
6,85,85,113.14,4,7030,1757.5,123888
6,86,86,114.55,0,0,0.0,133759
